t_s,x2_control_m,x2_delta_theta2_1e-08_m,x2_delta_theta2_1e-06_m,x2_delta_theta2_0.0001_m,x2_delta_theta2_0.01_m,x2_delta_theta2_2_m
1.341000000000000014e+01,1.348904419759286100e+00,1.348911497564271755e+00,1.349590209173442634e+00,8.518665335336823574e-01,-8.810008359394305710e-02,-1.997648238311706237e+00
1.341999999999999993e+01,1.321898905257592460e+00,1.321905736891358707e+00,1.322560127045508516e+00,8.370213055288393544e-01,-8.819563454303047667e-02,-1.987369991493753485e+00
1.342999999999999972e+01,1.293799194182208900e+00,1.293805749270420025e+00,1.294432862644454341e+00,8.222075448149831489e-01,-8.760610272716029545e-02,-1.969125803977163525e+00
1.343999999999999950e+01,1.264508940443155982e+00,1.264515188239571097e+00,1.265112032868674463e+00,8.074260444559245853e-01,-8.628341137064476918e-02,-1.943843959373596331e+00
1.345000000000000107e+01,1.233926682218311699e+00,1.233932591628004838e+00,1.234496141393984336e+00,7.926727777056679081e-01,-8.418106886923437671e-02,-1.912593052014605055e+00
1.346000000000000085e+01,1.201946455269029546e+00,1.201951994846210514e+00,1.202479189028654138e+00,7.779351704371476606e-01,-8.125459576020643837e-02,-1.876397243903912493e+00
1.347000000000000064e+01,1.168458433529785845e+00,1.168463571425356395e+00,1.168951309936971494e+00,7.631862351869393990e-01,-7.746197259819886938e-02,-1.836145592588411146e+00
1.348000000000000043e+01,1.133349551914283104e+00,1.133354255780774089e+00,1.133799389943473734e+00,7.483754426281179484e-01,-7.276410563393442832e-02,-1.792570451400226972e+00
1.349000000000000021e+01,1.096504065499264158e+00,1.096508302340108543e+00,1.096907620449772747e+00,7.334147989027254289e-01,-6.712530194736954225e-02,-1.746260390858245026e+00
1.350000000000000000e+01,1.057803999460339428e+00,1.057807735427095608e+00,1.058157943213459573e+00,7.181584777682855636e-01,-6.051374347056182046e-02,-1.697684630012865181e+00
1.350999999999999979e+01,1.017129451862460954e+00,1.017132652003595261e+00,1.017430348471151769e+00,7.023755297144689269e-01,-5.290195224282345787e-02,-1.647217884953814826e+00
1.351999999999999957e+01,9.743587299783424971e-01,9.743613579551265724e-01,9.746030081303567183e-01,6.857198987578452254e-01,-4.426723371732821377e-02,-1.595161618838004447e+00
1.353000000000000114e+01,9.293683347814332141e-01,9.293703525833089119e-01,9.295522602214629782e-01,6.677130726324875809e-01,-3.459208642645716925e-02,-1.541760939446871204e+00
1.354000000000000092e+01,8.820328662856397051e-01,8.820342339985948188e-01,8.821525196758936982e-01,6.477696156492258606e-01,-2.386456574003570363e-02,-1.487217605778027529e+00
1.355000000000000071e+01,8.322250237569256415e-01,8.322256994836596533e-01,8.322762936288489177e-01,6.252943786098031920e-01,-1.207858799539240913e-02,-1.431699912545906894e+00
1.356000000000000050e+01,7.798160431743310639e-01,7.798159832694864235e-01,7.797946502167937277e-01,5.998334084921079778e-01,7.658367059425463808e-04,-1.375350187922632639e+00
1.357000000000000028e+01,7.246771981633213233e-01,7.246763580567363583e-01,7.245787778007470870e-01,5.711944357937677186e-01,1.466245619530798239e-02,-1.318290507660671462e+00
1.358000000000000007e+01,6.666834518348642158e-01,6.666817878784966345e-01,6.665037382169770597e-01,5.394602902181000470e-01,2.959872288421733222e-02,-1.260627088923993444e+00
1.358999999999999986e+01,6.057210576730428508e-01,6.057185306725049179e-01,6.054562342217540971e-01,5.049080496689813957e-01,4.555584516370242421e-02,-1.202453711332811759e+00
1.359999999999999964e+01,5.417018713455090673e-01,5.416984526640449271e-01,5.413491751898175108e-01,4.679044544218379231e-01,6.250895076644086279e-02,-1.143854421237580077e+00
1.360999999999999943e+01,4.745880661128734634e-01,4.745837472507905552e-01,4.741467344468480727e-01,4.288279958534756409e-01,8.042736688063417683e-02,-1.084905709574605748e+00
1.362000000000000099e+01,4.044307635284297708e-01,4.044255693346132663e-01,4.039033347810658814e-01,3.880272263994507531e-01,9.927501825396117807e-02,-1.025678304128790019e+00
1.363000000000000078e+01,3.314222769801651869e-01,3.314162802576606781e-01,3.308160218452083079e-01,3.458049053284772412e-01,1.190109412812261069e-01,-9.662386819749538835e-01
1.364000000000000057e+01,2.559508503772727206e-01,2.559441812929633131e-01,2.552786795290949984e-01,3.024159379315586871e-01,1.395899066346234507e-01,-9.066503816481248368e-01
1.365000000000000036e+01,1.786299495778168045e-01,1.786227897406953979e-01,1.779098038415457550e-01,2.580711958756184976e-01,1.609631397476929959e-01,-8.469751757233781042e-01
1.366000000000000014e+01,1.002660887134775303e-01,1.002586438592346918e-01,9.951823241557329613e-02,2.129431175946346344e-01,1.830791228922069025e-01,-7.872741468343046334e-01
1.366999999999999993e+01,2.175338629385069333e-02,2.174584580107183363e-02,2.099643214705473881e-02,1.671712897313580304e-01,2.058844576034258300e-01,-7.276086984995666640e-01
1.367999999999999972e+01,-5.606582012273315929e-02,-5.607331679786166367e-02,-5.681818234148282298e-02,1.208673730307803229e-01,2.293247628336722022e-01,-6.680415145063517413e-01
1.368999999999999950e+01,-1.325084686365508024e-01,-1.325158441181283342e-01,-1.332486391327070141e-01,7.411925759381066126e-02,2.533455800977056915e-01,-6.086374650958112920e-01
1.370000000000000107e+01,-2.070899988014162363e-01,-2.070972303324072339e-01,-2.078157232241506780e-01,2.699453812282581744e-02,2.778932552069764972e-01,-5.494644342385425206e-01
1.371000000000000085e+01,-2.795067084560935999e-01,-2.795138117608196859e-01,-2.802194954238724778e-01,-2.045653854595530508e-02,3.029157652571992654e-01,-4.905940153831744865e-01
1.372000000000000064e+01,-3.495930054997739012e-01,-3.496000191040454785e-01,-3.502965944193908165e-01,-6.819850106698521763e-02,3.283634614929163975e-01,-4.321019849342834784e-01
1.373000000000000043e+01,-4.172779304792429977e-01,-4.172849042584758639e-01,-4.179771738163816641e-01,-1.162083274823818568e-01,3.541897022941034590e-01,-3.740684274103041607e-01
1.374000000000000021e+01,-4.825512586527593850e-01,-4.825582467660327057e-01,-4.832514322924036931e-01,-1.644732682799038281e-01,3.803513542927230984e-01,-3.165773454480901861e-01
1.375000000000000000e+01,-5.454404181339660429e-01,-5.454474752039817353e-01,-5.461468482022830973e-01,-2.129887537653538665e-01,4.068091491225396261e-01,-2.597155772165385956e-01
1.375999999999999979e+01,-6.059959897728866007e-01,-6.060031691042648827e-01,-6.067138781212989551e-01,-2.617563519287657847e-01,4.335278895472968186e-01,-2.035708670958603639e-01
1.376999999999999957e+01,-6.642830663431420479e-01,-6.642904192805784147e-01,-6.650174271875149978e-01,-3.107817694955572474e-01,4.604765075715261391e-01,-1.482290326172636119e-01
1.378000000000000114e+01,-7.203762827167288219e-01,-7.203838585656153759e-01,-7.211319341479457412e-01,-3.600729118555024422e-01,4.876279847022915170e-01,-9.377034972781961297e-02
1.379000000000000092e+01,-7.743570017898264712e-01,-7.743648479566344056e-01,-7.751385787292535134e-01,-4.096380335113706805e-01,5.149591520692694546e-01,-4.026552472518019066e-02
1.380000000000000071e+01,-8.263116809960422415e-01,-8.263198431563254509e-01,-8.271236509124380021e-01,-4.594840215554138463e-01,5.424503921184413713e-01,1.222813093711228039e-02
1.381000000000000050e+01,-8.763308194518562022e-01,-8.763393416475979691e-01,-8.771774911811982545e-01,-5.096148581639825537e-01,5.700852669613518664e-01,6.366956409671886696e-02
1.382000000000000028e+01,-9.245081314757165325e-01,-9.245170560975224383e-01,-9.253936528777230164e-01,-5.600303048530317351e-01,5.978500993703342870e-01,1.140351875285460226e-01
1.383000000000000007e+01,-9.709397497148400946e-01,-9.709491173594089197e-01,-9.718680931490815134e-01,-6.107248426533864460e-01,6.257335305337921039e-01,1.633180392831774519e-01
1.383999999999999986e+01,-1.015723361655048063e+00,-1.015733210865865432e+00,-1.016698298163546621e+00,-6.616868886120964577e-01,6.537260770407005150e-01,2.115249539275084745e-01
1.384999999999999964e+01,-1.058957247122436884e+00,-1.058967614035421612e+00,-1.059982311344571881e+00,-7.128982922609785611e-01,6.818197047326098881e-01,2.586722395362637261e-01
1.385999999999999943e+01,-1.100739224370992808e+00,-1.100750142290664702e+00,-1.101817672765571077e+00,-7.643340979313882899e-01,7.100074330967169889e-01,3.047806070559900826e-01
1.387000000000000099e+01,-1.141165535921034202e+00,-1.141177034855916261e+00,-1.142300301068601032e+00,-8.159625409162321041e-01,7.382829798180636782e-01,3.498701041404175260e-01
1.388000000000000078e+01,-1.180329717228384645e+00,-1.180341823412895952e+00,-1.181523360877929418e+00,-8.677452300063457358e-01,7.666404504827574184e-01,3.939556116552893617e-01
1.389000000000000057e+01,-1.218321494633752167e+00,-1.218334230060466705e+00,-1.219576161833087591e+00,-9.196374558832050017e-01,7.950740749102431781e-01,4.370431796178179118e-01
1.390000000000000036e+01,-1.255225756181640673e+00,-1.255239138163295021e+00,-1.256543132363297843e+00,-9.715885559247748882e-01,8.235779894853636485e-01,4.791272159442584444e-01
1.391000000000000014e+01,-1.291121631864954988e+00,-1.291135672639682319e+00,-1.292502904186414447e+00,-1.023542257297245017e+00,8.521460617549866390e-01,5.201883555542776705e-01
1.391999999999999993e+01,-1.326081709691154131e+00,-1.326096416077802376e+00,-1.327527533337520493e+00,-1.075436918919808083e+00,8.807717533506184138e-01,5.601917345712512653e-01
1.392999999999999972e+01,-1.360171403615742625e+00,-1.360186776723326663e+00,-1.361681873216263217e+00,-1.127205585917913311e+00,9.094480150299333321e-01,5.990853571633507624e-01
1.393999999999999950e+01,-1.393448478048273653e+00,-1.393464513025743701e+00,-1.395023103659753794e+00,-1.178775767677719299e+00,9.381672094373905146e-01,6.367982303780947984e-01
1.395000000000000107e+01,-1.425962724058501330e+00,-1.425979409899849060e+00,-1.427600411255139479e+00,-1.230068841563604298e+00,9.669210551290816635e-01,6.732379318776540167e-01
1.396000000000000085e+01,-1.457755773785566866e+00,-1.457773093142898713e+00,-1.459454806116471826e+00,-1.280998971868634095e+00,9.957005871711199774e-01,7.082872378689457626e-01
1.397000000000000064e+01,-1.488861034817063222e+00,-1.488878963842850123e+00,-1.490619057802898162e+00,-1.331471411294671059e+00,1.024496129700109615e+00,7.417993487685323739e-01
1.398000000000000043e+01,-1.519303720725628359e+00,-1.519322228903810634e+00,-1.521117725457415082e+00,-1.381380021648072276e+00,1.053297276089002477e+00,7.735910886090883176e-01
1.399000000000000021e+01,-1.549100952847577872e+00,-1.549120002812906627e+00,-1.550967257915663478e+00,-1.430603804584743122e+00,1.082092873399161048e+00,8.034331740303338742e-01
1.400000000000000000e+01,-1.578261909000733709e+00,-1.578281456320759890e+00,-1.580176139025130766e+00,-1.479002179263611882e+00,1.110871008026872664e+00,8.310361936049353027e-01
1.400999999999999979e+01,-1.606787994933966957e+00,-1.606807987843877683e+00,-1.608745054415354758e+00,-1.526408682168139519e+00,1.139618989992912335e+00,8.560302330764901768e-01
1.401999999999999957e+01,-1.634673018068912187e+00,-1.634693397148806238e+00,-1.636667059339782071e+00,-1.572622722645482085e+00,1.168323333797519181e+00,8.779350198511493009e-01
1.403000000000000114e+01,-1.661903346049654839e+00,-1.661924043828439945e+00,-1.663927730317909193e+00,-1.617399058870020223e+00,1.196969734019843301e+00,8.961161140084147325e-01
1.404000000000000092e+01,-1.688458037592293071e+00,-1.688478978077760928e+00,-1.690505288539696060e+00,-1.660434888401772557e+00,1.225543034183428359e+00,9.097218429709115206e-01
1.405000000000000071e+01,-1.714308937925510312e+00,-1.714330036055807804e+00,-1.716370687748518087e+00,-1.701355119828387163e+00,1.254027187511568719e+00,9.175992740370065848e-01
1.406000000000000050e+01,-1.739420737935861272e+00,-1.739441898959998678e+00,-1.741487666482073537e+00,-1.739697926140973294e+00,1.282405208390146267e+00,9.182101662478037163e-01
1.407000000000000028e+01,-1.763751003632955783e+00,-1.763772122436040757e+00,-1.765812772305394684e+00,-1.774905594399400321e+00,1.310659113422915745e+00,9.096515113207398473e-01
1.408000000000000007e+01,-1.787250192558627049e+00,-1.787271152962759846e+00,-1.789295376138164695e+00,-1.806330086770624010e+00,1.338769850981146536e+00,8.900799207955565340e-01
1.408999999999999986e+01,-1.809861686220036514e+00,-1.809882360313123772e+00,-1.811877707846796248e+00,-1.833266848904070656e+00,1.366717217992143851e+00,8.588822807119358416e-01
1.409999999999999964e+01,-1.831521883808184814e+00,-1.831542131380118565e+00,-1.833494961194549910e+00,-1.855028634277979815e+00,1.394479762923774846e+00,8.178590234347591359e-01
1.410999999999999943e+01,-1.852160422706130127e+00,-1.852180090912116439e+00,-1.854075537428519382e+00,-1.871055458948894135e+00,1.422034673329957588e+00,7.705339374898254601e-01
1.412000000000000099e+01,-1.871700615693898673e+00,-1.871719539099261365e+00,-1.873541521901544549e+00,-1.881028060687973680e+00,1.449357646754736439e+00,7.201728377241198853e-01
1.413000000000000078e+01,-1.890060222192881279e+00,-1.890078223447236194e+00,-1.891809516918676159e+00,-1.884933066786621758e+00,1.476422743147034478e+00,6.688584192786033444e-01
1.414000000000000057e+01,-1.907152695389813246e+00,-1.907169586748859835e+00,-1.908791976479857766e+00,-1.883046716745767624e+00,1.503202216500185928e+00,6.176971349564582825e-01
1.415000000000000036e+01,-1.922889065135419795e+00,-1.922904651186437608e+00,-1.924399207497277775e+00,-1.875851333747679206e+00,1.529666324036216274e+00,5.672347153801597930e-01
1.416000000000000014e+01,-1.937180606615564127e+00,-1.937194688473440118e+00,-1.938542184920277966e+00,-1.863930441369367585e+00,1.555783109666865727e+00,5.177347453115348497e-01
1.416999999999999993e+01,-1.949942397187615306e+00,-1.949954778367492425e+00,-1.951136273991199710e+00,-1.847882186241401214e+00,1.581518159157379921e+00,4.693272278930467056e-01
1.417999999999999972e+01,-1.961097751622017604e+00,-1.961108245591955956e+00,-1.962105828674251651e+00,-1.828265835828417396e+00,1.606834323832579070e+00,4.220836299563736072e-01
1.418999999999999950e+01,-1.970583343598446113e+00,-1.970591782666944347e+00,-1.971389439920483877e+00,-1.805577343721193273e+00,1.631691407928903548e+00,3.760552964225521433e-01
1.420000000000000107e+01,-1.978354581946560442e+00,-1.978360826713278176e+00,-1.978945359534106219e+00,-1.780243737510686763e+00,1.656045816599536646e+00,3.312941652791935310e-01
1.421000000000000085e+01,-1.984390569761097511e+00,-1.984394517945550884e+00,-1.984756387781333231e+00,-1.752627291167249801e+00,1.679850159146822897e+00,2.878649718107686439e-01
1.422000000000000064e+01,-1.988697827122468009e+00,-1.988699420351840441e+00,-1.988833385563524070e+00,-1.723033641857403708e+00,1.703052802800014698e+00,2.458533964401602434e-01
1.423000000000000043e+01,-1.991312004138588998e+00,-1.991311231422430605e+00,-1.991216653867447839e+00,-1.691720712709349872e+00,1.725597372076723923e+00,2.053723271580818466e-01
1.424000000000000021e+01,-1.992297099304953356e+00,-1.992293996445372972e+00,-1.991974750990680665e+00,-1.658907006694539721e+00,1.747422189142882498e+00,1.665672717252921764e-01
1.425000000000000000e+01,-1.991742173470167021e+00,-1.991736818473718529e+00,-1.991200818242808257e+00,-1.624778758132263246e+00,1.768459651685691636e+00,1.296213285734318932e-01
1.425999999999999979e+01,-1.989756057863852234e+00,-1.989748563215877564e+00,-1.989006989773100198e+00,-1.589495868680442126e+00,1.788635546815438015e+00,9.475972353302186679e-02
1.426999999999999957e+01,-1.986460914957711710e+00,-1.986451418134427049e+00,-1.985517792503274315e+00,-1.553196738909100372e+00,1.807868303550149935e+00,6.225359878290537274e-02
1.428000000000000114e+01,-1.981985612850697631e+00,-1.981974266531698170e+00,-1.980863502399450304e+00,-1.516002164464492097e+00,1.826068192698278914e+00,3.242243907854658325e-02
1.429000000000000092e+01,-1.976459726256965865e+00,-1.976446689431383685e+00,-1.975174241118787588e+00,-1.478018467424420779e+00,1.843136493129604148e+00,5.634226878418968631e-03
1.430000000000000071e+01,-1.970008681993746791e+00,-1.969994112691843213e+00,-1.968575285088648208e+00,-1.439340014041376348e+00,1.858964659330881064e+00,-1.769783601256025296e-02
1.431000000000000050e+01,-1.962750249093972776e+00,-1.962734299013566108e+00,-1.961183742359075666e+00,-1.400051244059484779e+00,1.873433547860331227e+00,-3.712333330522132879e-02
