t_s,x2_control_m,x2_delta_theta2_1e-08_m,x2_delta_theta2_1e-06_m,x2_delta_theta2_0.0001_m,x2_delta_theta2_0.01_m,x2_delta_theta2_2_m
1.173000000000000043e+01,-5.644371594612704879e-01,-5.644371656213357236e-01,-5.644377754674401171e-01,-5.644987571791343361e-01,-5.705695770281423718e-01,-3.183783195087164231e-02
1.174000000000000021e+01,-5.682771230105354565e-01,-5.682771292103638849e-01,-5.682777429930304658e-01,-5.683391184275625729e-01,-5.744499027167344618e-01,-7.093758881353084966e-02
1.175000000000000000e+01,-5.718048452184302244e-01,-5.718048514570388541e-01,-5.718054690789580174e-01,-5.718672285081561890e-01,-5.780170108678329699e-01,-1.109814635793873183e-01
1.175999999999999979e+01,-5.750190905806225050e-01,-5.750190968571662342e-01,-5.750197182346781233e-01,-5.750818532918603454e-01,-5.812698070251003379e-01,-1.519680525105095992e-01
1.176999999999999957e+01,-5.779187445590857619e-01,-5.779187508728497180e-01,-5.779193759351657356e-01,-5.779818795429435552e-01,-5.842073100126270457e-01,-1.938827664775998327e-01
1.177999999999999936e+01,-5.805028111289143311e-01,-5.805028174793054330e-01,-5.805034461677032187e-01,-5.805663124570052958e-01,-5.868286491093457347e-01,-2.366886144227892119e-01
1.179000000000000092e+01,-5.827704105304284399e-01,-5.827704169169668491e-01,-5.827710491839575013e-01,-5.828342734073056475e-01,-5.891330614589884718e-01,-2.803116075460965195e-01
1.180000000000000071e+01,-5.847207772360686340e-01,-5.847207836583795393e-01,-5.847214194668516329e-01,-5.847849979142778487e-01,-5.911198897132132757e-01,-3.246186602646892183e-01
1.181000000000000050e+01,-5.863532581445020098e-01,-5.863532646023064121e-01,-5.863539039246427054e-01,-5.864178338391821121e-01,-5.927885799142954548e-01,-3.693866388447318849e-01
1.182000000000000028e+01,-5.876673110157010216e-01,-5.876673175088065193e-01,-5.876679603259724605e-01,-5.877322398101497702e-01,-5.941386796280219151e-01,-4.142651152300232953e-01
1.183000000000000007e+01,-5.886625031461797386e-01,-5.886625096744717567e-01,-5.886631559750957754e-01,-5.887277838922487794e-01,-5.951698363425751426e-01,-4.587452087588931859e-01
1.183999999999999986e+01,-5.893385102824553190e-01,-5.893385168458865619e-01,-5.893391666253093852e-01,-5.894041425126869127e-01,-5.958817961386475570e-01,-5.021616891564258944e-01
1.184999999999999964e+01,-5.896951157998459037e-01,-5.896951223984273627e-01,-5.896957756577360099e-01,-5.897610996293402019e-01,-5.962744026107724693e-01,-5.437606276181008447e-01
1.185999999999999943e+01,-5.897322101328679178e-01,-5.897322167666587678e-01,-5.897328735117035592e-01,-5.897985461556115583e-01,-5.963475960836901457e-01,-5.828343001180910088e-01
1.187000000000000099e+01,-5.894497904613769101e-01,-5.894497971304742956e-01,-5.894504573708723161e-01,-5.895164796514834604e-01,-5.961014131023670837e-01,-6.188650415620648992e-01
1.188000000000000078e+01,-5.888479606568621794e-01,-5.888479673613910004e-01,-5.888486311095127990e-01,-5.889150042700671550e-01,-5.955359861989530934e-01,-6.515981419619730763e-01
1.189000000000000057e+01,-5.879269314953876613e-01,-5.879269382354902485e-01,-5.879276055054276640e-01,-5.879943309616786351e-01,-5.946515439405143377e-01,-6.810191297993957171e-01
1.190000000000000036e+01,-5.866870211255403866e-01,-5.866870279013661760e-01,-5.866876987079021610e-01,-5.867547779392173757e-01,-5.934484112660068922e-01,-7.072765765403347116e-01
1.191000000000000014e+01,-5.851286557854198378e-01,-5.851286625971143796e-01,-5.851293369546715084e-01,-5.851967714073891269e-01,-5.919270100997462425e-01,-7.306023697877527256e-01
1.191999999999999993e+01,-5.832523707848474848e-01,-5.832523776325422293e-01,-5.832530555541250994e-01,-5.833208465334601689e-01,-5.900878602288794905e-01,-7.512548628806817730e-01
1.192999999999999972e+01,-5.810588117304411604e-01,-5.810588186142422451e-01,-5.810595001103746604e-01,-5.811276486712952938e-01,-5.879315804689648761e-01,-7.694866167386295031e-01
1.193999999999999950e+01,-5.785487359926362316e-01,-5.785487429126141556e-01,-5.785494279902696491e-01,-5.786179348330855454e-01,-5.854588900888864078e-01,-7.855295069399077512e-01
1.195000000000000107e+01,-5.757230144114289239e-01,-5.757230213676075570e-01,-5.757237100291333620e-01,-5.757925753942185754e-01,-5.826706104932800612e-01,-7.995898482021285281e-01
1.196000000000000085e+01,-5.725826332333232571e-01,-5.725826402256685155e-01,-5.725833324677085390e-01,-5.726525560233366452e-01,-5.795676671602545404e-01,-8.118485431336014413e-01
1.197000000000000064e+01,-5.691286962602958299e-01,-5.691287032887053510e-01,-5.691293991011238118e-01,-5.691989798337468986e-01,-5.761510918284933336e-01,-8.224634024598989068e-01
1.198000000000000043e+01,-5.653624272112529603e-01,-5.653624342755450005e-01,-5.653631336403484031e-01,-5.654330697524057037e-01,-5.724220249046034770e-01,-8.315721693795099512e-01
1.199000000000000021e+01,-5.612851722866358806e-01,-5.612851793865385464e-01,-5.612858822767982092e-01,-5.613561710798874449e-01,-5.683817181002451813e-01,-8.392955584740724451e-01
1.200000000000000000e+01,-5.568984029152570514e-01,-5.568984100503970858e-01,-5.568991164291798857e-01,-5.569697542287539438e-01,-5.640315372838844432e-01,-8.457400221380726446e-01
1.200999999999999979e+01,-5.522037186676520548e-01,-5.522037258375447344e-01,-5.522044356568507339e-01,-5.522754176474897747e-01,-5.593729655250123667e-01,-8.510001535017124308e-01
1.201999999999999957e+01,-5.472028503273166367e-01,-5.472028575313546694e-01,-5.472035707310631825e-01,-5.472748908994156114e-01,-5.544076063148579703e-01,-8.551607234908111810e-01
1.203000000000000114e+01,-5.418976631106358077e-01,-5.418976703480787860e-01,-5.418983868549015481e-01,-5.419700378808459673e-01,-5.491371869578045573e-01,-8.582983859417490091e-01
1.204000000000000092e+01,-5.362901600257183876e-01,-5.362901672956826848e-01,-5.362908870221250179e-01,-5.363628601626418968e-01,-5.435635621276957430e-01,-8.604830950332671424e-01
1.205000000000000071e+01,-5.303824853218832569e-01,-5.303824926233313697e-01,-5.303832154666892063e-01,-5.304555004423620046e-01,-5.376887175666869023e-01,-8.617792792148931680e-01
1.206000000000000050e+01,-5.241769280086985283e-01,-5.241769353404295284e-01,-5.241776611817867693e-01,-5.242502460936732112e-01,-5.315147738542426170e-01,-8.622468112452483791e-01
1.207000000000000028e+01,-5.176759254894589546e-01,-5.176759328500977198e-01,-5.176766615533541227e-01,-5.177495327918892887e-01,-5.250439903257564378e-01,-8.619418072989897261e-01
1.208000000000000007e+01,-5.108820672187444067e-01,-5.108820746067331831e-01,-5.108828060176555663e-01,-5.109559481574712514e-01,-5.182787690551298176e-01,-8.609172834133158592e-01
1.208999999999999986e+01,-5.037980983932827117e-01,-5.037981058068712326e-01,-5.037988397521746542e-01,-5.038722354610833953e-01,-5.112216588980738052e-01,-8.592236913254460706e-01
1.209999999999999964e+01,-4.964269236487413028e-01,-4.964269310859776851e-01,-4.964276673724398181e-01,-4.965012973242221572e-01,-5.038753595732475832e-01,-8.569093528094708923e-01
1.210999999999999943e+01,-4.887716107404393995e-01,-4.887716181991620390e-01,-4.887723566127741837e-01,-4.888461994029694724e-01,-4.962427257646214729e-01,-8.540208073007142797e-01
1.212000000000000099e+01,-4.808353941853271696e-01,-4.808354016631563033e-01,-4.808361419683170324e-01,-4.809101740329329577e-01,-4.883267712290227935e-01,-8.506030855137789448e-01
1.213000000000000078e+01,-4.726216788373751587e-01,-4.726216863317052042e-01,-4.726224282704624136e-01,-4.726966238093500694e-01,-4.801306728831972737e-01,-8.466999197216728001e-01
1.214000000000000057e+01,-4.641340433695260170e-01,-4.641340508775182450e-01,-4.641347941688603873e-01,-4.642091250764799337e-01,-4.716577748180554863e-01,-8.423538996285236946e-01
1.215000000000000036e+01,-4.553762436443730688e-01,-4.553762511629497745e-01,-4.553769955021571558e-01,-4.554514313010282200e-01,-4.629115922711570796e-01,-8.376065817848261652e-01
1.216000000000000014e+01,-4.463522159364120001e-01,-4.463522234622497309e-01,-4.463529685203087016e-01,-4.464274763045420480e-01,-4.538958154914835008e-01,-8.324985594951723744e-01
1.216999999999999993e+01,-4.370660799879833025e-01,-4.370660875175080284e-01,-4.370668329405934527e-01,-4.371413773249160917e-01,-4.446143134876228697e-01,-8.270694995678280481e-01
1.217999999999999972e+01,-4.275221418681106611e-01,-4.275221493974932230e-01,-4.275228948065272760e-01,-4.275974378779431317e-01,-4.350711376330617108e-01,-8.213581516506026636e-01
1.218999999999999950e+01,-4.177248966014664444e-01,-4.177249041266193341e-01,-4.177256491169137886e-01,-4.178001503974159148e-01,-4.252705251002382170e-01,-8.154023354046867622e-01
1.220000000000000107e+01,-4.076790305379144885e-01,-4.076790380544884629e-01,-4.076797821954759593e-01,-4.077541986238462091e-01,-4.152169020951953504e-01,-8.092389105014348161e-01
1.221000000000000085e+01,-3.973894234555375160e-01,-3.973894309589202090e-01,-3.973901737939771750e-01,-3.974644597070839946e-01,-4.049148868743796537e-01,-8.029037338826409131e-01
1.222000000000000064e+01,-3.868611503420842368e-01,-3.868611578273993823e-01,-3.868618988737759778e-01,-3.869360059909604521e-01,-3.943692925112524117e-01,-7.964316084155307340e-01
1.223000000000000043e+01,-3.760994828357964725e-01,-3.760994902979043486e-01,-3.761002290467618803e-01,-3.761741064788738376e-01,-3.835851293797895023e-01,-7.898562267301091344e-01
1.224000000000000021e+01,-3.651098903044242006e-01,-3.651098977379228505e-01,-3.651106336544857056e-01,-3.651842279235432143e-01,-3.725676073340793426e-01,-7.832101135173314965e-01
1.225000000000000000e+01,-3.538980405358114756e-01,-3.538980479350400388e-01,-3.538987804588684671e-01,-3.539720355191969814e-01,-3.613221375602595486e-01,-7.765245692675100120e-01
1.225999999999999979e+01,-3.424698000039225199e-01,-3.424698073629648398e-01,-3.424705359083588530e-01,-3.425433931798743670e-01,-3.498543340636188215e-01,-7.698296178304017134e-01
1.226999999999999957e+01,-3.308312336758796324e-01,-3.308312409885697525e-01,-3.308319649451078037e-01,-3.309043633793178341e-01,-3.381700147520720900e-01,-7.631539599872980695e-01
1.228000000000000114e+01,-3.189886043717179431e-01,-3.189886116316471565e-01,-3.189893303648537737e-01,-3.190612065176365864e-01,-3.262752021135322256e-01,-7.565249344952805766e-01
1.229000000000000092e+01,-3.069483716291095954e-01,-3.069483788296343274e-01,-3.069490916817998460e-01,-3.070203797806274615e-01,-3.141761234553985260e-01,-7.499684879605506005e-01
1.230000000000000071e+01,-2.947171900405204381e-01,-2.947171971747721830e-01,-2.947179034659156427e-01,-2.947885355066983126e-01,-3.018792106496442917e-01,-7.435091540814996458e-01
1.231000000000000050e+01,-2.823019070657137863e-01,-2.823019141266102094e-01,-2.823026131555901319e-01,-2.823725190256550777e-01,-2.893910993849891922e-01,-7.371700429529699505e-01
1.232000000000000028e+01,-2.697095603039414424e-01,-2.697095672841992586e-01,-2.697102583299726963e-01,-2.697793659282178846e-01,-2.767186279026034312e-01,-7.309728402787224466e-01
1.233000000000000007e+01,-2.569473742000816241e-01,-2.569473810922309198e-01,-2.569480634152661036e-01,-2.570162987804142096e-01,-2.638688351786984132e-01,-7.249378162824495764e-01
1.233999999999999986e+01,-2.440227561572301807e-01,-2.440227629536300125e-01,-2.440234357974732093e-01,-2.440907232724582043e-01,-2.508489585132018251e-01,-7.190838440597345782e-01
1.234999999999999964e+01,-2.309432920739589723e-01,-2.309432987668147419e-01,-2.309439613597937258e-01,-2.310102237826105465e-01,-2.376664305404611599e-01,-7.134284262664466469e-01
1.235999999999999943e+01,-2.177167413220537640e-01,-2.177167479034357034e-01,-2.177173994605166030e-01,-2.177825583336208681e-01,-2.243288756466321754e-01,-7.079877293254354109e-01
1.237000000000000099e+01,-2.043510310931990204e-01,-2.043510375550627312e-01,-2.043516772798441294e-01,-2.044156529540431810e-01,-2.108441057241157157e-01,-7.027766247451726622e-01
1.238000000000000078e+01,-1.908542501664498292e-01,-1.908542565006574598e-01,-1.908548835874978034e-01,-1.909175954977463952e-01,-1.972201152965954996e-01,-6.978087355226345601e-01
1.239000000000000057e+01,-1.772346421010452255e-01,-1.772346482993884809e-01,-1.772352619356565295e-01,-1.772966288261266787e-01,-1.834650760052115581e-01,-6.930964871471501088e-01
1.240000000000000036e+01,-1.635005978595565068e-01,-1.635006039137802403e-01,-1.635012032822219519e-01,-1.635611434279415355e-01,-1.695873304359483136e-01,-6.886511618824364689e-01
1.241000000000000014e+01,-1.496606478574236676e-01,-1.496606537592512776e-01,-1.496612380404645504e-01,-1.497196694832035324e-01,-1.555953852624464007e-01,-6.844829549963414861e-01
1.241999999999999993e+01,-1.357234534415429628e-01,-1.357234591827017611e-01,-1.357240275577066835e-01,-1.357808683902014812e-01,-1.414979037375071191e-01,-6.806010320549144010e-01
1.242999999999999972e+01,-1.216977978951001016e-01,-1.216978034673484310e-01,-1.216983551202242830e-01,-1.217535237605133491e-01,-1.273036975807359250e-01,-6.770135861976668279e-01
1.243999999999999950e+01,-1.075925769358488659e-01,-1.075925823310034946e-01,-1.075931164516021749e-01,-1.076465318898803813e-01,-1.130217181691193368e-01,-6.737278942209280475e-01
1.245000000000000107e+01,-9.341678871821521013e-02,-9.341679392817892058e-02,-9.341730971488269863e-02,-9.346889177725425935e-02,-9.866104712387427367e-02,-6.707503707370141566e-01
1.246000000000000085e+01,-7.917952341862288801e-02,-7.917952843541288532e-02,-7.918002509792301802e-02,-7.922969475362927338e-02,-8.423088630763858609e-02,-6.680866195009529385e-01
1.247000000000000064e+01,-6.488995243010874103e-02,-6.488995724588483838e-02,-6.489043400802366190e-02,-6.493811364225419991e-02,-6.974054725196823790e-02,-6.657414811316320069e-01
1.248000000000000043e+01,-5.055731720186291966e-02,-5.055732180895582129e-02,-5.055777791146495725e-02,-5.060339159406251897e-02,-5.519944002445978382e-02,-6.637190766345124615e-01
1.249000000000000021e+01,-3.619091775507820435e-02,-3.619092214601760810e-02,-3.619135684933413866e-02,-3.623483060885691887e-02,-4.061706156831249720e-02,-6.620228460938432091e-01
1.250000000000000000e+01,-2.180010091659456001e-02,-2.180010508413669085e-02,-2.180051767112565000e-02,-2.184177979161563976e-02,-2.600298365654494376e-02,-6.606555820709969495e-01
1.250999999999999979e+01,-7.394248386366662588e-03,-7.394252323521205081e-03,-7.394642102144395254e-03,-7.433623383549738291e-03,-1.136684036836643936e-02,-6.596194572808982137e-01
1.251999999999999957e+01,7.017235396446604850e-03,7.017231696390260204e-03,7.016865390480605050e-03,6.980231387112501712e-03,3.281684783471048011e-03,-6.589160462394786366e-01
1.253000000000000114e+01,2.142493549698809216e-02,2.142493204043562777e-02,2.142458984140396816e-02,2.139036653785986522e-02,1.793287202419276485e-02,-6.585463406389024943e-01
1.254000000000000092e+01,3.581943877947624949e-02,3.581943557250438087e-02,3.581911808195395452e-02,3.578736564159628458e-02,3.257697873326831361e-02,-6.585107582026696882e-01
1.255000000000000071e+01,5.019134620705190120e-02,5.019134325538578134e-02,5.019105104011206686e-02,5.016182614560026065e-02,4.720425305441652841e-02,-6.588091449982049763e-01
1.256000000000000050e+01,6.453128509175484750e-02,6.453128240074688937e-02,6.453101599063823524e-02,6.450437163447556022e-02,6.180494763484470355e-02,-6.594407711349292711e-01
1.257000000000000028e+01,7.882992124158387515e-02,7.882991881619418051e-02,7.882967870229440344e-02,7.880566399144212086e-02,7.636933338330133270e-02,-6.604043198354904165e-01
1.258000000000000007e+01,9.307797094409134275e-02,9.307796878886973047e-02,9.307775542161385307e-02,9.305641540203102302e-02,9.088771324243416494e-02,-6.616978700300705230e-01
1.258999999999999986e+01,1.072662127428242601e-01,1.072662108618944038e-01,1.072660246495286407e-01,1.072474001474787442e-01,1.053504358647759653e-01,-6.633188727271068785e-01
1.259999999999999964e+01,1.213854989507380661e-01,1.213854973477835608e-01,1.213853386549795382e-01,1.213694661389570495e-01,1.197479091353044756e-01,-6.652641212495279399e-01
1.260999999999999943e+01,1.354267668553752468e-01,1.354267655336275911e-01,1.354266346802974752e-01,1.354135461445110933e-01,1.340706134733068988e-01,-6.675297157336441689e-01
1.262000000000000099e+01,1.493810495730804044e-01,1.493810485353090634e-01,1.493809457956265518e-01,1.493706686582993715e-01,1.483091148484708688e-01,-6.701110224012131189e-01
